"DATETIME","SHFE.PB.2011.09.CLOSE","SHFE.PB.2011.09.SETTLE","SHFE.PB.2011.09.VOLUME","SHFE.PB.2011.10.CLOSE","SHFE.PB.2011.10.SETTLE","SHFE.PB.2011.10.VOLUME","SHFE.PB.2011.11.CLOSE","SHFE.PB.2011.11.SETTLE","SHFE.PB.2011.11.VOLUME","SHFE.PB.2011.12.CLOSE","SHFE.PB.2011.12.SETTLE","SHFE.PB.2011.12.VOLUME","SHFE.PB.2012.01.CLOSE","SHFE.PB.2012.01.SETTLE","SHFE.PB.2012.01.VOLUME","SHFE.PB.2012.02.CLOSE","SHFE.PB.2012.02.SETTLE","SHFE.PB.2012.02.VOLUME","SHFE.PB.2012.03.CLOSE","SHFE.PB.2012.03.SETTLE","SHFE.PB.2012.03.VOLUME","SHFE.PB.2012.04.CLOSE","SHFE.PB.2012.04.SETTLE","SHFE.PB.2012.04.VOLUME","SHFE.PB.2012.05.CLOSE","SHFE.PB.2012.05.SETTLE","SHFE.PB.2012.05.VOLUME","SHFE.PB.2012.06.CLOSE","SHFE.PB.2012.06.SETTLE","SHFE.PB.2012.06.VOLUME","SHFE.PB.2012.07.CLOSE","SHFE.PB.2012.07.SETTLE","SHFE.PB.2012.07.VOLUME","SHFE.PB.2012.08.CLOSE","SHFE.PB.2012.08.SETTLE","SHFE.PB.2012.08.VOLUME","SHFE.PB.2012.09.CLOSE","SHFE.PB.2012.09.SETTLE","SHFE.PB.2012.09.VOLUME","SHFE.PB.2012.10.CLOSE","SHFE.PB.2012.10.SETTLE","SHFE.PB.2012.10.VOLUME","SHFE.PB.2012.11.CLOSE","SHFE.PB.2012.11.SETTLE","SHFE.PB.2012.11.VOLUME","SHFE.PB.2012.12.CLOSE","SHFE.PB.2012.12.SETTLE","SHFE.PB.2012.12.VOLUME","SHFE.PB.2013.01.CLOSE","SHFE.PB.2013.01.SETTLE","SHFE.PB.2013.01.VOLUME","SHFE.PB.2013.02.CLOSE","SHFE.PB.2013.02.SETTLE","SHFE.PB.2013.02.VOLUME","SHFE.PB.2013.03.CLOSE","SHFE.PB.2013.03.SETTLE","SHFE.PB.2013.03.VOLUME","SHFE.PB.2013.04.CLOSE","SHFE.PB.2013.04.SETTLE","SHFE.PB.2013.04.VOLUME","SHFE.PB.2013.05.CLOSE","SHFE.PB.2013.05.SETTLE","SHFE.PB.2013.05.VOLUME","SHFE.PB.2013.06.CLOSE","SHFE.PB.2013.06.SETTLE","SHFE.PB.2013.06.VOLUME","SHFE.PB.2013.07.CLOSE","SHFE.PB.2013.07.SETTLE","SHFE.PB.2013.07.VOLUME","SHFE.PB.2013.08.CLOSE","SHFE.PB.2013.08.SETTLE","SHFE.PB.2013.08.VOLUME","SHFE.PB.2013.09.CLOSE","SHFE.PB.2013.09.SETTLE","SHFE.PB.2013.09.VOLUME","SHFE.PB.2013.10.CLOSE","SHFE.PB.2013.10.SETTLE","SHFE.PB.2013.10.VOLUME","SHFE.PB.2013.11.CLOSE","SHFE.PB.2013.11.SETTLE","SHFE.PB.2013.11.VOLUME","SHFE.PB.2013.12.CLOSE","SHFE.PB.2013.12.SETTLE","SHFE.PB.2013.12.VOLUME","SHFE.PB.2014.01.CLOSE","SHFE.PB.2014.01.SETTLE","SHFE.PB.2014.01.VOLUME","SHFE.PB.2014.02.CLOSE","SHFE.PB.2014.02.SETTLE","SHFE.PB.2014.02.VOLUME","SHFE.PB.2014.03.CLOSE","SHFE.PB.2014.03.SETTLE","SHFE.PB.2014.03.VOLUME","SHFE.PB.2014.04.CLOSE","SHFE.PB.2014.04.SETTLE","SHFE.PB.2014.04.VOLUME","SHFE.PB.2014.05.CLOSE","SHFE.PB.2014.05.SETTLE","SHFE.PB.2014.05.VOLUME","SHFE.PB.2014.06.CLOSE","SHFE.PB.2014.06.SETTLE","SHFE.PB.2014.06.VOLUME","SHFE.PB.2014.07.CLOSE","SHFE.PB.2014.07.SETTLE","SHFE.PB.2014.07.VOLUME","SHFE.PB.2014.08.CLOSE","SHFE.PB.2014.08.SETTLE","SHFE.PB.2014.08.VOLUME","SHFE.PB.2014.09.CLOSE","SHFE.PB.2014.09.SETTLE","SHFE.PB.2014.09.VOLUME","SHFE.PB.2014.10.CLOSE","SHFE.PB.2014.10.SETTLE","SHFE.PB.2014.10.VOLUME","SHFE.PB.2014.11.CLOSE","SHFE.PB.2014.11.SETTLE","SHFE.PB.2014.11.VOLUME","SHFE.PB.2014.12.CLOSE","SHFE.PB.2014.12.SETTLE","SHFE.PB.2014.12.VOLUME","SHFE.PB.2015.01.CLOSE","SHFE.PB.2015.01.SETTLE","SHFE.PB.2015.01.VOLUME","SHFE.PB.2015.02.CLOSE","SHFE.PB.2015.02.SETTLE","SHFE.PB.2015.02.VOLUME","SHFE.PB.2015.03.CLOSE","SHFE.PB.2015.03.SETTLE","SHFE.PB.2015.03.VOLUME","SHFE.PB.2015.04.CLOSE","SHFE.PB.2015.04.SETTLE","SHFE.PB.2015.04.VOLUME","SHFE.PB.2015.05.CLOSE","SHFE.PB.2015.05.SETTLE","SHFE.PB.2015.05.VOLUME","SHFE.PB.2015.06.CLOSE","SHFE.PB.2015.06.SETTLE","SHFE.PB.2015.06.VOLUME","SHFE.PB.2015.07.CLOSE","SHFE.PB.2015.07.SETTLE","SHFE.PB.2015.07.VOLUME","SHFE.PB.2015.08.CLOSE","SHFE.PB.2015.08.SETTLE","SHFE.PB.2015.08.VOLUME","SHFE.PB.2015.09.CLOSE","SHFE.PB.2015.09.SETTLE","SHFE.PB.2015.09.VOLUME","SHFE.PB.2015.10.CLOSE","SHFE.PB.2015.10.SETTLE","SHFE.PB.2015.10.VOLUME","SHFE.PB.2015.11.CLOSE","SHFE.PB.2015.11.SETTLE","SHFE.PB.2015.11.VOLUME","SHFE.PB.2015.12.CLOSE","SHFE.PB.2015.12.SETTLE","SHFE.PB.2015.12.VOLUME","SHFE.PB.2016.01.CLOSE","SHFE.PB.2016.01.SETTLE","SHFE.PB.2016.01.VOLUME","SHFE.PB.2016.02.CLOSE","SHFE.PB.2016.02.SETTLE","SHFE.PB.2016.02.VOLUME","SHFE.PB.2016.03.CLOSE","SHFE.PB.2016.03.SETTLE","SHFE.PB.2016.03.VOLUME","SHFE.PB.2016.04.CLOSE","SHFE.PB.2016.04.SETTLE","SHFE.PB.2016.04.VOLUME","SHFE.PB.2016.05.CLOSE","SHFE.PB.2016.05.SETTLE","SHFE.PB.2016.05.VOLUME","SHFE.PB.2016.06.CLOSE","SHFE.PB.2016.06.SETTLE","SHFE.PB.2016.06.VOLUME","SHFE.PB.2016.07.CLOSE","SHFE.PB.2016.07.SETTLE","SHFE.PB.2016.07.VOLUME","SHFE.PB.2016.08.CLOSE","SHFE.PB.2016.08.SETTLE","SHFE.PB.2016.08.VOLUME","SHFE.PB.2016.09.CLOSE","SHFE.PB.2016.09.SETTLE","SHFE.PB.2016.09.VOLUME","SHFE.PB.2016.10.CLOSE","SHFE.PB.2016.10.SETTLE","SHFE.PB.2016.10.VOLUME","SHFE.PB.2016.11.CLOSE","SHFE.PB.2016.11.SETTLE","SHFE.PB.2016.11.VOLUME","SHFE.PB.2016.12.CLOSE","SHFE.PB.2016.12.SETTLE","SHFE.PB.2016.12.VOLUME","SHFE.PB.2017.01.CLOSE","SHFE.PB.2017.01.SETTLE","SHFE.PB.2017.01.VOLUME"
"2015-04-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13220,13020,210,13175,13095,464,13180,13100,11186,13195,13115,1898,13185,13105,300,13205,13155,48,13235,13220,112,13170,13130,4,13280,13225,6,13215,13190,6,13125,13125,2,13120,13120,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13255,13230,630,13290,13250,15764,13295,13255,1786,13300,13240,446,13370,13275,62,13350,13330,42,13290,13290,6,13405,13340,8,13410,13355,10,13445,13485,146,13390,13390,2,13120,13120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13590,13565,1196,13540,13560,22928,13555,13555,3908,13545,13575,1324,13630,13575,108,13730,13600,56,13555,13555,0,13580,13580,4,13720,13640,24,13780,13650,14,13525,13525,0,13280,13280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,13570,282,13565,13555,14726,13560,13545,1424,13510,13565,532,13550,13570,102,13580,13610,38,13565,13565,0,13750,13750,2,13660,13635,12,13540,13650,6,13655,13725,14,13445,13445,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13485,13510,446,13475,13530,9088,13470,13505,1532,13470,13475,276,13510,13520,20,13480,13515,12,13470,13470,0,13655,13655,0,13540,13540,0,13555,13555,0,13630,13630,0,13350,13350,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13720,13610,498,13725,13630,10376,13725,13620,3848,13705,13585,818,13715,13705,32,13770,13700,86,13650,13650,0,13840,13840,0,13730,13675,8,13680,13680,0,13675,13675,2,13390,13390,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13490,13570,552,13490,13595,13940,13470,13580,3388,13455,13525,1128,13460,13555,160,13505,13575,78,13525,13525,0,13715,13715,0,13580,13580,10,13580,13580,0,13580,13580,0,13295,13295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13480,13430,314,13495,13460,8382,13500,13445,1582,13500,13450,836,13515,13475,52,13500,13500,2,13495,13495,2,13590,13550,6,13600,13575,4,13575,13575,0,13575,13575,0,13290,13290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,13740,454,13755,13720,13520,13725,13705,4230,13785,13720,534,13775,13765,618,13800,13765,336,13825,13825,2,13800,13800,2,13575,13575,0,13825,13825,0,13825,13825,0,13535,13535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13710,13730,182,13740,13790,8828,13735,13770,5942,13720,13740,1024,13720,13755,546,13735,13745,266,13765,13765,6,13740,13740,0,13975,13925,26,14180,14180,0,14180,14180,0,13885,13885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13700,13675,210,13730,13725,5294,13740,13720,2682,13740,13690,516,13750,13705,190,13750,13715,104,13735,13735,0,13710,13710,0,13885,13800,8,13990,13855,4,14180,14180,0,13860,13555,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,13750,454,13790,13795,5512,13790,13805,3978,13785,13785,652,13760,13800,64,13800,13780,164,13800,13800,0,13775,13775,0,13885,13885,4,13870,13865,4,13910,13910,2,13645,13645,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13860,13845,200,13880,13845,2916,13900,13845,3118,13880,13840,674,13875,13845,26,13870,13855,168,13875,13875,0,13850,13850,0,13950,13935,8,13915,13915,0,13960,13960,0,13695,13695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-05-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13775,13790,140,13800,13790,4712,13790,13805,5478,13820,13800,430,13790,13805,64,13795,13830,20,13850,13850,0,13825,13825,0,13900,13900,2,13880,13880,0,13960,13960,2,13695,13695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-05-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13900,13890,210,13895,13915,4420,13910,13935,6580,13915,13935,638,13910,13955,180,13935,13965,96,13985,13985,0,14030,13990,200,14050,14015,14,13990,13990,0,14075,14075,2,14090,14110,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13550,13595,150,13540,13645,5006,13485,13650,13254,13515,13660,918,13500,13765,114,13510,13600,34,13600,13600,0,13780,13705,16,13700,13920,8,13750,13750,0,13695,13725,8,13705,13705,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13500,13510,70,13565,13485,2028,13560,13490,8424,13565,13510,864,13610,13550,176,13560,13550,22,13605,13605,2,13630,13630,2,13645,13645,20,13650,13650,14,13625,13625,0,13605,13605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
