"DATETIME","DCE.PP.2014.05.CLOSE","DCE.PP.2014.05.SETTLE","DCE.PP.2014.05.VOLUME","DCE.PP.2014.06.CLOSE","DCE.PP.2014.06.SETTLE","DCE.PP.2014.06.VOLUME","DCE.PP.2014.07.CLOSE","DCE.PP.2014.07.SETTLE","DCE.PP.2014.07.VOLUME","DCE.PP.2014.08.CLOSE","DCE.PP.2014.08.SETTLE","DCE.PP.2014.08.VOLUME","DCE.PP.2014.09.CLOSE","DCE.PP.2014.09.SETTLE","DCE.PP.2014.09.VOLUME","DCE.PP.2014.10.CLOSE","DCE.PP.2014.10.SETTLE","DCE.PP.2014.10.VOLUME","DCE.PP.2014.11.CLOSE","DCE.PP.2014.11.SETTLE","DCE.PP.2014.11.VOLUME","DCE.PP.2014.12.CLOSE","DCE.PP.2014.12.SETTLE","DCE.PP.2014.12.VOLUME","DCE.PP.2015.01.CLOSE","DCE.PP.2015.01.SETTLE","DCE.PP.2015.01.VOLUME","DCE.PP.2015.02.CLOSE","DCE.PP.2015.02.SETTLE","DCE.PP.2015.02.VOLUME","DCE.PP.2015.03.CLOSE","DCE.PP.2015.03.SETTLE","DCE.PP.2015.03.VOLUME","DCE.PP.2015.04.CLOSE","DCE.PP.2015.04.SETTLE","DCE.PP.2015.04.VOLUME","DCE.PP.2015.05.CLOSE","DCE.PP.2015.05.SETTLE","DCE.PP.2015.05.VOLUME","DCE.PP.2015.06.CLOSE","DCE.PP.2015.06.SETTLE","DCE.PP.2015.06.VOLUME","DCE.PP.2015.07.CLOSE","DCE.PP.2015.07.SETTLE","DCE.PP.2015.07.VOLUME","DCE.PP.2015.08.CLOSE","DCE.PP.2015.08.SETTLE","DCE.PP.2015.08.VOLUME","DCE.PP.2015.09.CLOSE","DCE.PP.2015.09.SETTLE","DCE.PP.2015.09.VOLUME","DCE.PP.2015.10.CLOSE","DCE.PP.2015.10.SETTLE","DCE.PP.2015.10.VOLUME","DCE.PP.2015.11.CLOSE","DCE.PP.2015.11.SETTLE","DCE.PP.2015.11.VOLUME","DCE.PP.2015.12.CLOSE","DCE.PP.2015.12.SETTLE","DCE.PP.2015.12.VOLUME","DCE.PP.2016.01.CLOSE","DCE.PP.2016.01.SETTLE","DCE.PP.2016.01.VOLUME","DCE.PP.2016.02.CLOSE","DCE.PP.2016.02.SETTLE","DCE.PP.2016.02.VOLUME","DCE.PP.2016.03.CLOSE","DCE.PP.2016.03.SETTLE","DCE.PP.2016.03.VOLUME","DCE.PP.2016.04.CLOSE","DCE.PP.2016.04.SETTLE","DCE.PP.2016.04.VOLUME","DCE.PP.2016.05.CLOSE","DCE.PP.2016.05.SETTLE","DCE.PP.2016.05.VOLUME","DCE.PP.2016.06.CLOSE","DCE.PP.2016.06.SETTLE","DCE.PP.2016.06.VOLUME","DCE.PP.2016.07.CLOSE","DCE.PP.2016.07.SETTLE","DCE.PP.2016.07.VOLUME","DCE.PP.2016.08.CLOSE","DCE.PP.2016.08.SETTLE","DCE.PP.2016.08.VOLUME","DCE.PP.2016.09.CLOSE","DCE.PP.2016.09.SETTLE","DCE.PP.2016.09.VOLUME","DCE.PP.2016.10.CLOSE","DCE.PP.2016.10.SETTLE","DCE.PP.2016.10.VOLUME","DCE.PP.2016.11.CLOSE","DCE.PP.2016.11.SETTLE","DCE.PP.2016.11.VOLUME","DCE.PP.2016.12.CLOSE","DCE.PP.2016.12.SETTLE","DCE.PP.2016.12.VOLUME","DCE.PP.2017.01.CLOSE","DCE.PP.2017.01.SETTLE","DCE.PP.2017.01.VOLUME"
"2014-03-14",10698,10678,13272,10564,10564,0,10488,10488,0,10440,10440,0,10171,10163,45528,10056,10056,0,10047,10047,0,9935,9935,0,9948,9949,1052,10092,10092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-17",10693,10671,7174,10558,10558,0,10416,10284,36,10237,10237,0,10171,10182,26120,10056,10056,0,10065,10065,0,10052,10052,2,9946,9962,336,10092,10092,0,9988,9988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-18",10820,10756,10224,10642,10642,0,10365,10365,0,10360,10316,22,10284,10237,56886,10120,10120,0,10119,10119,0,10152,10086,12,10012,9985,702,10092,10092,0,9988,9988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-19",10744,10788,5744,10642,10642,0,10395,10395,0,10335,10335,0,10214,10278,36210,10164,10164,0,10359,10359,2,10325,10325,0,9961,10013,376,10200,10221,36,10115,10115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-20",10781,10773,2894,10628,10628,0,10381,10381,0,10335,10335,0,10240,10230,25118,10170,10170,0,10359,10359,0,10277,10277,0,9968,9957,592,10189,10150,8,10115,10115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-21",10799,10783,2348,10637,10637,0,10390,10390,0,10344,10344,0,10285,10247,23768,10186,10186,0,10376,10376,0,10294,10294,0,9983,9972,480,10150,10150,0,10130,10130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-24",10821,10816,1572,10637,10637,2,10390,10390,0,10344,10344,0,10310,10290,24834,10228,10228,0,10419,10419,0,10337,10337,0,10001,9970,598,10146,10146,6,10127,10127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-25",10920,10897,5814,10716,10716,0,10467,10467,0,10421,10421,0,10406,10371,52928,10308,10308,0,10501,10501,0,10418,10418,0,10068,10053,836,10163,10163,8,10143,10143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-26",10973,10949,6168,10698,10698,4,10450,10450,0,10404,10404,0,10527,10499,118820,10435,10435,0,10400,10381,6,10299,10299,0,10172,10120,2018,10201,10201,0,10210,10210,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-27",10977,10969,1486,10698,10698,0,10450,10450,0,10423,10423,0,10492,10500,46228,10435,10435,0,10381,10381,0,10299,10299,0,10153,10148,242,10245,10245,0,10210,10210,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-28",11039,10994,2660,10752,10918,520,10664,10664,0,10637,10637,0,10620,10556,75226,10490,10490,0,10381,10381,0,10204,10314,8,10264,10210,818,10245,10245,0,10315,10315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-31",11047,11042,1362,10965,10965,0,10710,10710,0,10683,10683,0,10582,10602,41398,10535,10535,0,10426,10426,0,10358,10358,0,10244,10255,492,10251,10251,0,10360,10360,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-01",11098,11090,5172,10965,10965,0,10756,10756,0,10729,10729,0,10705,10667,100028,10599,10599,0,10426,10426,0,10200,10325,4,10316,10270,1420,10497,10497,2,10608,10608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-02",11061,10939,3358,10965,10965,0,10610,10610,0,10583,10583,0,10672,10677,48420,10608,10608,0,10435,10435,0,10334,10334,0,10281,10286,896,10497,10497,0,10624,10624,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-03",11184,11175,3402,10965,10965,0,10838,10838,0,10811,10811,0,10685,10664,70136,10749,10676,4,10501,10501,0,10371,10371,2,10290,10270,450,10497,10497,0,10624,10624,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-04",11280,11263,1156,11051,11051,0,10923,10923,0,10896,10896,0,10818,10791,94598,10748,10748,0,10603,10603,0,10494,10494,0,10421,10388,1236,10355,10482,40,10624,10624,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-08",11212,11235,644,11348,11348,2,11216,11216,0,11009,10944,4,10756,10761,71994,10719,10719,0,10574,10574,0,10465,10465,0,10353,10375,604,10469,10469,0,10611,10611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-09",11201,11199,394,11241,11241,0,11181,11181,0,10909,10909,0,10733,10703,86312,10662,10662,0,10518,10518,0,10409,10409,0,10356,10331,418,10425,10425,0,10566,10566,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-10",11170,11220,890,11200,11200,0,11201,11201,0,10929,10929,0,10682,10749,75362,10707,10707,0,10600,10600,2,10409,10409,0,10309,10362,422,10456,10456,0,10597,10597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-11",11239,11196,646,11200,11200,0,11178,11178,0,10906,10906,0,10701,10690,62548,10649,10649,0,10776,10638,4,10446,10446,0,10336,10315,438,10409,10409,0,10549,10549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-14",11300,11258,694,11200,11200,0,11239,11239,0,10966,10966,0,10758,10739,73712,10697,10697,0,10686,10686,0,10493,10493,0,10369,10357,284,10451,10451,0,10591,10591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-15",11314,11273,2154,11200,11200,0,11253,11253,0,10980,10980,0,10793,10782,89442,10739,10739,0,10728,10728,0,10535,10535,0,10398,10392,744,10486,10486,0,10626,10626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-16",11320,11303,224,11054,11054,2,11107,11107,0,10837,10837,0,10772,10773,54288,10739,10739,0,10650,10650,0,10535,10535,0,10381,10375,500,10580,10532,10,10626,10626,0,10402,10402,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-17",11419,11392,496,11141,11141,0,11194,11194,0,10922,10922,0,10875,10854,114016,10819,10819,0,10730,10730,0,10614,10614,0,10460,10457,1336,10615,10615,0,10709,10709,0,10484,10484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-18",11430,11409,346,11250,11250,0,11210,11210,0,10938,10938,0,10874,10846,80578,10812,10812,0,10730,10730,0,10607,10607,0,10487,10476,1374,10634,10634,0,10728,10728,0,10503,10503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-21",11495,11443,200,11250,11250,0,11243,11243,0,10970,10970,0,10887,10886,54852,10812,10812,0,10769,10769,0,10646,10646,0,10510,10492,1716,10650,10650,0,10744,10744,0,10519,10519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-22",11520,11511,420,11352,11352,0,11309,11309,0,11035,11035,0,10975,10969,145848,10894,10894,0,10851,10851,0,10727,10727,0,10570,10580,1970,10739,10739,0,10834,10834,0,10607,10607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-23",11520,11507,296,11349,11349,0,11306,11306,0,11032,11032,0,10925,10917,90662,10843,10843,0,10790,10790,0,10843,10843,4,10539,10512,1810,10670,10670,0,10807,10807,0,10539,10539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-24",11500,11494,428,11237,11194,4,11152,11152,0,10882,10882,0,10893,10879,125438,10900,10904,102,10855,10848,10,10769,10761,48,10484,10469,1984,10627,10627,0,10807,10807,0,10496,10496,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-25",11448,11499,386,11194,11194,0,11156,11156,0,10971,10944,8,10703,10782,126660,10901,10901,8,10703,10751,6,10769,10769,6,10301,10361,1298,10518,10518,0,10465,10465,2,10164,10164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-28",11490,11528,140,11222,11222,0,10890,10890,2,10900,10900,2,10706,10696,67444,10750,10750,0,10650,10650,2,10650,10650,0,10305,10290,2048,10446,10446,0,10394,10394,0,10095,10095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-29",11530,11496,842,11191,11191,0,10860,10860,0,10870,10870,0,10758,10725,90210,10809,10856,30,10755,10755,0,10650,10650,0,10348,10314,2304,10470,10470,0,10418,10418,0,10118,10118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-30",11495,11502,468,11333,11333,4,10997,10997,0,11007,11007,0,10747,10743,79484,10971,10971,2,10800,10864,4,10790,10762,10,10323,10317,1328,10473,10473,0,10418,10418,0,10120,10120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-05",11524,11525,170,11333,11333,0,11018,11018,0,11029,11029,0,10847,10747,125622,10975,10975,0,10868,10868,0,10701,10749,4,10409,10339,2252,10495,10495,0,10440,10440,0,10141,10141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-06",11550,11533,90,11340,11340,0,11025,11025,0,11036,11036,0,10850,10846,133100,11076,11076,0,10968,10968,0,10848,10848,0,10421,10421,1698,10578,10578,0,10522,10522,0,10430,10430,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-07",11545,11543,416,11349,11349,0,11034,11034,0,11045,11045,0,10932,10920,171048,11151,11151,0,10792,10966,4,10847,10847,0,10484,10478,3738,10635,10635,0,10579,10579,0,10487,10487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-08",11527,11527,0,11349,11349,0,11034,11034,0,11045,11045,0,10872,10887,91622,11118,11118,0,10933,10933,0,10815,10815,0,10447,10454,2222,10611,10611,0,10555,10555,0,10487,10487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-09",11550,11532,56,11021,11017,10,10712,10712,0,10722,10722,0,10771,10796,102862,10835,10834,16,10931,10931,0,10539,10539,0,10345,10358,2936,10514,10514,0,10459,10459,0,10391,10391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-12",11500,11500,54,11050,11050,2,10950,10950,2,10696,10696,2,10751,10768,125740,10834,10834,0,10903,10903,0,10512,10512,0,10315,10334,1766,10490,10490,0,10459,10459,0,10391,10391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-13",11530,11528,22,11050,11050,0,10976,10976,0,10615,10770,4,10780,10753,82388,10819,10819,0,10888,10888,0,10498,10498,0,10335,10323,1232,10479,10479,0,10448,10448,0,10380,10380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-14",11530,11480,258,11050,11050,0,10931,10931,0,10726,10726,0,10752,10761,91380,10819,10819,0,10896,10896,0,10505,10505,0,10322,10330,2016,10378,10393,10,10363,10363,0,10380,10380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
