"DATETIME","DCE.V.2009.09.CLOSE","DCE.V.2009.09.SETTLE","DCE.V.2009.09.VOLUME","DCE.V.2009.10.CLOSE","DCE.V.2009.10.SETTLE","DCE.V.2009.10.VOLUME","DCE.V.2009.11.CLOSE","DCE.V.2009.11.SETTLE","DCE.V.2009.11.VOLUME","DCE.V.2009.12.CLOSE","DCE.V.2009.12.SETTLE","DCE.V.2009.12.VOLUME","DCE.V.2010.01.CLOSE","DCE.V.2010.01.SETTLE","DCE.V.2010.01.VOLUME","DCE.V.2010.02.CLOSE","DCE.V.2010.02.SETTLE","DCE.V.2010.02.VOLUME","DCE.V.2010.03.CLOSE","DCE.V.2010.03.SETTLE","DCE.V.2010.03.VOLUME","DCE.V.2010.04.CLOSE","DCE.V.2010.04.SETTLE","DCE.V.2010.04.VOLUME","DCE.V.2010.05.CLOSE","DCE.V.2010.05.SETTLE","DCE.V.2010.05.VOLUME","DCE.V.2010.06.CLOSE","DCE.V.2010.06.SETTLE","DCE.V.2010.06.VOLUME","DCE.V.2010.07.CLOSE","DCE.V.2010.07.SETTLE","DCE.V.2010.07.VOLUME","DCE.V.2010.08.CLOSE","DCE.V.2010.08.SETTLE","DCE.V.2010.08.VOLUME","DCE.V.2010.09.CLOSE","DCE.V.2010.09.SETTLE","DCE.V.2010.09.VOLUME","DCE.V.2010.10.CLOSE","DCE.V.2010.10.SETTLE","DCE.V.2010.10.VOLUME","DCE.V.2010.11.CLOSE","DCE.V.2010.11.SETTLE","DCE.V.2010.11.VOLUME","DCE.V.2010.12.CLOSE","DCE.V.2010.12.SETTLE","DCE.V.2010.12.VOLUME","DCE.V.2011.01.CLOSE","DCE.V.2011.01.SETTLE","DCE.V.2011.01.VOLUME","DCE.V.2011.02.CLOSE","DCE.V.2011.02.SETTLE","DCE.V.2011.02.VOLUME","DCE.V.2011.03.CLOSE","DCE.V.2011.03.SETTLE","DCE.V.2011.03.VOLUME","DCE.V.2011.04.CLOSE","DCE.V.2011.04.SETTLE","DCE.V.2011.04.VOLUME","DCE.V.2011.05.CLOSE","DCE.V.2011.05.SETTLE","DCE.V.2011.05.VOLUME","DCE.V.2011.06.CLOSE","DCE.V.2011.06.SETTLE","DCE.V.2011.06.VOLUME","DCE.V.2011.07.CLOSE","DCE.V.2011.07.SETTLE","DCE.V.2011.07.VOLUME","DCE.V.2011.08.CLOSE","DCE.V.2011.08.SETTLE","DCE.V.2011.08.VOLUME","DCE.V.2011.09.CLOSE","DCE.V.2011.09.SETTLE","DCE.V.2011.09.VOLUME","DCE.V.2011.10.CLOSE","DCE.V.2011.10.SETTLE","DCE.V.2011.10.VOLUME","DCE.V.2011.11.CLOSE","DCE.V.2011.11.SETTLE","DCE.V.2011.11.VOLUME","DCE.V.2011.12.CLOSE","DCE.V.2011.12.SETTLE","DCE.V.2011.12.VOLUME","DCE.V.2012.01.CLOSE","DCE.V.2012.01.SETTLE","DCE.V.2012.01.VOLUME","DCE.V.2012.02.CLOSE","DCE.V.2012.02.SETTLE","DCE.V.2012.02.VOLUME","DCE.V.2012.03.CLOSE","DCE.V.2012.03.SETTLE","DCE.V.2012.03.VOLUME","DCE.V.2012.04.CLOSE","DCE.V.2012.04.SETTLE","DCE.V.2012.04.VOLUME","DCE.V.2012.05.CLOSE","DCE.V.2012.05.SETTLE","DCE.V.2012.05.VOLUME","DCE.V.2012.06.CLOSE","DCE.V.2012.06.SETTLE","DCE.V.2012.06.VOLUME","DCE.V.2012.07.CLOSE","DCE.V.2012.07.SETTLE","DCE.V.2012.07.VOLUME","DCE.V.2012.08.CLOSE","DCE.V.2012.08.SETTLE","DCE.V.2012.08.VOLUME","DCE.V.2012.09.CLOSE","DCE.V.2012.09.SETTLE","DCE.V.2012.09.VOLUME","DCE.V.2012.10.CLOSE","DCE.V.2012.10.SETTLE","DCE.V.2012.10.VOLUME","DCE.V.2012.11.CLOSE","DCE.V.2012.11.SETTLE","DCE.V.2012.11.VOLUME","DCE.V.2012.12.CLOSE","DCE.V.2012.12.SETTLE","DCE.V.2012.12.VOLUME","DCE.V.2013.01.CLOSE","DCE.V.2013.01.SETTLE","DCE.V.2013.01.VOLUME","DCE.V.2013.02.CLOSE","DCE.V.2013.02.SETTLE","DCE.V.2013.02.VOLUME","DCE.V.2013.03.CLOSE","DCE.V.2013.03.SETTLE","DCE.V.2013.03.VOLUME","DCE.V.2013.04.CLOSE","DCE.V.2013.04.SETTLE","DCE.V.2013.04.VOLUME","DCE.V.2013.05.CLOSE","DCE.V.2013.05.SETTLE","DCE.V.2013.05.VOLUME","DCE.V.2013.06.CLOSE","DCE.V.2013.06.SETTLE","DCE.V.2013.06.VOLUME","DCE.V.2013.07.CLOSE","DCE.V.2013.07.SETTLE","DCE.V.2013.07.VOLUME","DCE.V.2013.08.CLOSE","DCE.V.2013.08.SETTLE","DCE.V.2013.08.VOLUME","DCE.V.2013.09.CLOSE","DCE.V.2013.09.SETTLE","DCE.V.2013.09.VOLUME","DCE.V.2013.10.CLOSE","DCE.V.2013.10.SETTLE","DCE.V.2013.10.VOLUME","DCE.V.2013.11.CLOSE","DCE.V.2013.11.SETTLE","DCE.V.2013.11.VOLUME","DCE.V.2013.12.CLOSE","DCE.V.2013.12.SETTLE","DCE.V.2013.12.VOLUME","DCE.V.2014.01.CLOSE","DCE.V.2014.01.SETTLE","DCE.V.2014.01.VOLUME","DCE.V.2014.02.CLOSE","DCE.V.2014.02.SETTLE","DCE.V.2014.02.VOLUME","DCE.V.2014.03.CLOSE","DCE.V.2014.03.SETTLE","DCE.V.2014.03.VOLUME","DCE.V.2014.04.CLOSE","DCE.V.2014.04.SETTLE","DCE.V.2014.04.VOLUME","DCE.V.2014.05.CLOSE","DCE.V.2014.05.SETTLE","DCE.V.2014.05.VOLUME","DCE.V.2014.06.CLOSE","DCE.V.2014.06.SETTLE","DCE.V.2014.06.VOLUME","DCE.V.2014.07.CLOSE","DCE.V.2014.07.SETTLE","DCE.V.2014.07.VOLUME","DCE.V.2014.08.CLOSE","DCE.V.2014.08.SETTLE","DCE.V.2014.08.VOLUME","DCE.V.2014.09.CLOSE","DCE.V.2014.09.SETTLE","DCE.V.2014.09.VOLUME","DCE.V.2014.10.CLOSE","DCE.V.2014.10.SETTLE","DCE.V.2014.10.VOLUME","DCE.V.2014.11.CLOSE","DCE.V.2014.11.SETTLE","DCE.V.2014.11.VOLUME","DCE.V.2014.12.CLOSE","DCE.V.2014.12.SETTLE","DCE.V.2014.12.VOLUME","DCE.V.2015.01.CLOSE","DCE.V.2015.01.SETTLE","DCE.V.2015.01.VOLUME","DCE.V.2015.02.CLOSE","DCE.V.2015.02.SETTLE","DCE.V.2015.02.VOLUME","DCE.V.2015.03.CLOSE","DCE.V.2015.03.SETTLE","DCE.V.2015.03.VOLUME","DCE.V.2015.04.CLOSE","DCE.V.2015.04.SETTLE","DCE.V.2015.04.VOLUME","DCE.V.2015.05.CLOSE","DCE.V.2015.05.SETTLE","DCE.V.2015.05.VOLUME","DCE.V.2015.06.CLOSE","DCE.V.2015.06.SETTLE","DCE.V.2015.06.VOLUME","DCE.V.2015.07.CLOSE","DCE.V.2015.07.SETTLE","DCE.V.2015.07.VOLUME","DCE.V.2015.08.CLOSE","DCE.V.2015.08.SETTLE","DCE.V.2015.08.VOLUME","DCE.V.2015.09.CLOSE","DCE.V.2015.09.SETTLE","DCE.V.2015.09.VOLUME","DCE.V.2015.10.CLOSE","DCE.V.2015.10.SETTLE","DCE.V.2015.10.VOLUME","DCE.V.2015.11.CLOSE","DCE.V.2015.11.SETTLE","DCE.V.2015.11.VOLUME","DCE.V.2015.12.CLOSE","DCE.V.2015.12.SETTLE","DCE.V.2015.12.VOLUME","DCE.V.2016.01.CLOSE","DCE.V.2016.01.SETTLE","DCE.V.2016.01.VOLUME","DCE.V.2016.02.CLOSE","DCE.V.2016.02.SETTLE","DCE.V.2016.02.VOLUME","DCE.V.2016.03.CLOSE","DCE.V.2016.03.SETTLE","DCE.V.2016.03.VOLUME","DCE.V.2016.04.CLOSE","DCE.V.2016.04.SETTLE","DCE.V.2016.04.VOLUME","DCE.V.2016.05.CLOSE","DCE.V.2016.05.SETTLE","DCE.V.2016.05.VOLUME","DCE.V.2016.06.CLOSE","DCE.V.2016.06.SETTLE","DCE.V.2016.06.VOLUME","DCE.V.2016.07.CLOSE","DCE.V.2016.07.SETTLE","DCE.V.2016.07.VOLUME","DCE.V.2016.08.CLOSE","DCE.V.2016.08.SETTLE","DCE.V.2016.08.VOLUME","DCE.V.2016.09.CLOSE","DCE.V.2016.09.SETTLE","DCE.V.2016.09.VOLUME","DCE.V.2016.10.CLOSE","DCE.V.2016.10.SETTLE","DCE.V.2016.10.VOLUME","DCE.V.2016.11.CLOSE","DCE.V.2016.11.SETTLE","DCE.V.2016.11.VOLUME","DCE.V.2016.12.CLOSE","DCE.V.2016.12.SETTLE","DCE.V.2016.12.VOLUME","DCE.V.2017.01.CLOSE","DCE.V.2017.01.SETTLE","DCE.V.2017.01.VOLUME"
"2012-11-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6460,6460,0,6840,6785,4,6435,6435,4196,6525,6525,0,6385,6385,2,6325,6325,2,6470,6450,20272,6715,6715,0,6685,6685,0,6850,6850,0,6530,6520,88,6670,6670,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6460,6460,0,6700,6700,2,6445,6440,2078,6475,6465,4,6415,6415,2,6325,6325,0,6490,6470,26490,6715,6715,0,6685,6685,0,6850,6850,0,6555,6530,118,6670,6670,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,2,6430,6445,6270,6465,6465,0,6415,6415,0,6325,6325,0,6475,6480,16152,6715,6715,0,6685,6685,0,6850,6850,0,6555,6555,34,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6400,6405,4510,6465,6465,0,6375,6400,6,6325,6325,0,6415,6425,44862,6715,6715,0,6685,6685,0,6850,6850,0,6510,6515,130,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6415,6420,1892,6465,6465,0,6400,6400,0,6325,6325,0,6450,6445,21388,6715,6715,0,6685,6685,0,6850,6850,0,6555,6540,78,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6425,6425,1290,6465,6465,0,6405,6435,4,6325,6325,0,6445,6455,16144,6715,6715,0,6685,6685,0,6850,6850,0,6545,6550,24,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6415,6410,4328,6465,6465,0,6385,6385,2,6390,6390,2,6430,6415,33268,6715,6715,0,6685,6685,0,6850,6850,0,6510,6505,230,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6420,6415,736,6465,6465,0,6385,6385,0,6395,6395,2,6445,6435,14974,6715,6715,0,6685,6685,0,6850,6850,0,6510,6505,170,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6430,6420,3650,6465,6465,0,6400,6400,2,6395,6395,0,6475,6455,20790,6485,6485,2,6505,6695,446,6850,6850,0,6535,6515,122,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6440,6430,3962,6465,6465,0,6400,6400,0,6395,6395,0,6475,6475,21198,6495,6495,2,6520,6520,4,6850,6850,0,6545,6540,224,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-11-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,6700,0,6420,6420,1314,6465,6465,0,6400,6400,0,6395,6395,0,6455,6465,12946,6495,6495,0,6520,6525,8,6850,6850,0,6535,6540,80,6670,6670,0,6520,6520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
